QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
XLOC_000602	SpisGene21311	1618	1043	563	415	448	0	+2/+1	1043	1618	551	410	441	0	+1/+2	960	0.0	14	974	0.0	14
XLOC_000603	SpisGene21314	877	443	269	182	211	0	+1/+2	443	877	274	186	213	0	+3/+2	462	3e-76	5	482	3e-76	5
XLOC_000606	SpisGene21315	632	661	178	170	176	0	+3/+1	661	632	178	170	176	0	+1/+3	418	2e-116	1	418	2e-116	1
XLOC_000608	SpisGene20835	1360	2097	1078	818	892	0	+3/+3	2097	1360	1055	807	879	0	+3/+3	1847	0.0	10	1856	0.0	10
XLOC_000610	SpisGene20833	841	776	720	590	642	0	+1/+2	776	841	720	590	642	0	+2/+1	1386	0.0	9	1408	0.0	9
XLOC_000612	SpisGene20829	717	813	627	485	541	0	+2/+2	813	717	577	458	511	0	+2/+2	1164	0.0	7	1137	0.0	9
XLOC_000616	SpisGene21312	1119	199	202	194	198	0	+2/+1	199	1119	202	194	198	0	+1/+2	482	7e-128	2	482	1e-128	2
XLOC_000617	SpisGene20831	1010	684	620	484	538	0	+3/+1	684	1010	623	486	540	0	+1/+3	1151	0.0	6	1179	0.0	6
XLOC_000643	SpisGene21937	4194	666	384	216	271	0	-2/+2	666	4194	381	216	268	0	+2/-2	505	4e-54	12	511	3e-56	12
XLOC_000645	SpisGene21938	2376	831	537	385	442	0	-2/+3	831	2376	557	382	451	0	+3/-3	860	0.0	7	879	0.0	6
XLOC_000646	SpisGene13311	1692	652	650	544	585	0	+3/+1	652	1692	650	544	585	0	+1/+3	1326	0.0	2	1326	0.0	2
XLOC_000647	SpisGene13313	748	1136	670	517	562	0	+2/+2	1136	748	670	517	562	0	+2/+2	1128	0.0	2	1142	0.0	2
XLOC_000650	SpisGene13314	219	1134	155	153	155	0	+2/+1	1134	219	155	153	155	0	+1/+2	375	2e-97	2	375	1e-96	2
XLOC_000652	SpisGene13315	1011	1146	784	579	640	0	+1/+1	1146	1011	797	583	644	0	+3/+2	1350	0.0	10	1375	0.0	12
XLOC_000694	SpisGene14293	1070	846	811	614	705	0	+3/+1	846	1070	835	625	720	0	+3/+2	1533	0.0	9	1551	0.0	10
XLOC_000698	SpisGene14294	2066	3118	1500	1224	1314	0	-3/-3	3118	2066	1492	1252	1330	0	-2/-2	2752	0.0	5	2800	0.0	6
XLOC_000705	SpisGene10204	484	1462	84	68	75	0	+1/+3	1462	484	82	67	72	0	+3/+1	180	3e-30	3	168	4e-26	3
XLOC_000713	SpisGene15081	1486	2321	1362	1113	1221	0	+2/+1	2321	1486	1338	1097	1200	0	+1/+2	2630	0.0	4	2622	0.0	5
XLOC_000720	SpisGene4530	1254	533	512	472	485	0	+2/+1	533	1254	512	472	485	0	+1/+2	1066	0.0	3	1032	0.0	3
XLOC_000721	SpisGene4528	644	974	497	478	484	0	+2/+2	974	644	506	486	492	0	+3/+3	1121	0.0	1	1142	0.0	2
XLOC_000724	SpisGene4524	1269	388	382	340	360	0	+1/+3	388	1269	372	337	353	0	+2/+3	836	0.0	5	820	0.0	5
XLOC_000731	SpisGene15150	2395	711	466	318	390	0	-1/+1	711	2395	481	327	401	0	+1/-1	839	9e-167	12	840	3e-162	13
XLOC_000732	SpisGene4320	624	721	547	452	478	0	-2/-1	721	624	527	429	453	0	-1/-2	1054	0.0	9	995	0.0	7
XLOC_000733	SpisGene4321	867	691	649	532	567	0	+3/+3	691	867	666	547	582	0	+3/+3	1217	0.0	11	1185	0.0	10
XLOC_000734	SpisGene4322	906	365	336	275	306	0	-2/+1	365	906	326	266	296	0	+1/-2	670	0.0	2	643	7e-178	2
XLOC_000735	SpisGene4323	3058	3586	2940	2470	2625	0	+3/+3	3586	3058	2923	2387	2533	0	+2/+2	5659	0.0	18	5518	0.0	16
XLOC_000737	SpisGene4325	337	283	164	129	148	0	+1/+1	283	337	176	135	158	0	+1/+3	336	4e-92	1	343	7e-88	2
XLOC_000738	SpisGene4328	752	461	347	320	330	0	+2/+1	461	752	347	320	330	0	+1/+2	761	0.0	2	761	0.0	2
XLOC_000741	SpisGene4330	673	412	238	151	178	0	+2/+1	412	673	259	162	191	0	+1/+2	371	2e-75	5	370	2e-81	4
XLOC_000742	SpisGene4331	1104	1118	599	495	541	0	+1/+1	1118	1104	619	512	557	0	+3/+3	1255	0.0	4	1286	0.0	6
XLOC_000743	SpisGene4335	2244	1888	1704	1353	1481	0	+3/+3	1888	2244	1514	1206	1326	0	+2/+1	3131	0.0	16	2874	0.0	14
XLOC_000744	SpisGene4336	668	907	400	295	333	0	+2/+2	907	668	410	288	323	0	+2/+2	739	2e-165	8	716	5e-164	7
XLOC_000745	SpisGene4340	715	302	170	158	163	0	+1/+1	302	715	196	178	184	0	+1/+1	385	3e-106	1	430	2e-120	1
XLOC_000746	SpisGene4344	565	113	74	50	56	0	+3/+1	113	565	85	61	68	0	-2/-1	125	3e-22	2	141	5e-28	2
XLOC_000747	SpisGene4347	2019	890	615	584	593	0	+3/+3	890	2019	595	577	583	0	+1/+3	1342	0.0	2	1355	0.0	1
XLOC_000748	SpisGene4351	2532	690	686	620	652	0	+1/+1	690	2532	686	620	652	0	+1/+1	1524	0.0	4	1524	0.0	4
XLOC_000749	SpisGene4355	1982	750	678	616	644	0	+2/+1	750	1982	678	616	644	0	+1/+2	1522	0.0	5	1522	0.0	5
XLOC_000752	SpisGene4357	547	147	114	88	98	0	+1/+1	147	547	110	80	94	0	-1/-3	222	2e-51	2	198	7e-45	2
XLOC_000755	SpisGene4529	402	532	324	284	311	0	+1/+1	532	402	326	285	312	0	+1/+1	715	0.0	1	716	0.0	1
XLOC_000756	SpisGene4527	939	546	413	366	384	0	+3/+2	546	939	404	361	377	0	+2/+3	932	0.0	3	917	0.0	3
XLOC_000757	SpisGene4526	1044	751	729	709	716	0	+1/+1	751	1044	732	619	660	0	-1/-3	1724	0.0	3	1444	0.0	2
XLOC_000759	SpisGene4523	275	235	180	142	144	0	+2/+2	235	275	180	142	144	0	+2/+2	322	5e-88	1	322	5e-88	1
XLOC_000760	SpisGene4522	413	729	259	230	240	0	-3/+1	729	413	253	228	237	0	+1/-3	552	1e-138	4	549	2e-137	4
XLOC_000762	SpisGene4316	4147	193	118	67	79	0	+3/+3	193	4147	118	67	79	0	+3/+3	158	7e-25	3	158	2e-26	3
XLOC_000764	SpisGene687	897	703	276	147	188	0	-1/+3	703	897	276	147	188	0	+3/-1	342	3e-85	2	342	2e-85	2
XLOC_000773	SpisGene4322	1040	365	336	275	306	0	+2/+1	365	1040	326	266	296	0	+1/+2	670	0.0	2	643	7e-178	2
XLOC_000774	SpisGene4324	851	519	391	354	367	0	+3/+3	519	851	420	385	391	0	-3/-3	876	0.0	4	885	0.0	4
XLOC_000775	SpisGene4326	547	339	315	244	269	0	+1/+3	339	547	315	244	269	0	+3/+1	626	1e-166	3	626	9e-167	3
XLOC_000776	SpisGene4327	416	224	192	154	162	0	+3/+1	224	416	172	148	156	0	+3/+2	368	3e-95	2	359	6e-93	2
XLOC_000778	SpisGene4334	238	486	135	104	110	0	+2/+2	486	238	135	104	110	0	+2/+2	247	1e-48	4	247	3e-48	4
XLOC_000780	SpisGene4341	819	569	372	293	333	0	+3/+3	569	819	369	286	326	0	+3/+3	722	2e-172	6	697	3e-165	6
XLOC_000781	SpisGene4342	625	490	255	229	244	0	+3/+3	490	625	250	225	240	0	+3/+3	576	1e-151	3	566	1e-148	3
XLOC_000782	SpisGene4345	1877	1311	850	681	735	0	+1/+3	1311	1877	980	836	886	0	+3/+3	1509	0.0	6	1961	0.0	7
XLOC_000783	SpisGene4346	674	1587	531	388	439	0	+1/+1	1587	674	530	350	406	0	-3/-3	885	0.0	9	770	0.0	8
XLOC_000785	SpisGene4350	1366	1613	1089	867	933	0	+1/+3	1613	1366	1020	815	868	0	+3/+1	1952	0.0	9	1892	0.0	8
XLOC_000794	SpisGene4358	752	981	509	425	463	0	+1/+2	981	752	479	405	438	0	+1/+3	1038	0.0	6	987	0.0	5
XLOC_000795	SpisGene4361	973	202	202	199	201	0	+1/+1	202	973	202	199	201	0	+1/+1	483	1e-135	1	483	2e-136	1
XLOC_000796	SpisGene23921	1667	586	374	295	314	0	+3/+3	586	1667	374	295	314	0	+3/+3	708	1e-176	6	708	5e-177	6
XLOC_000847	SpisGene14485	1034	681	387	251	297	0	+3/+2	681	1034	385	248	299	0	+1/+2	588	1e-138	5	584	2e-137	5
XLOC_000853	SpisGene4338	790	368	370	294	317	0	+2/+3	368	790	354	279	302	0	+1/+3	664	0.0	2	659	7e-177	3
XLOC_000862	SpisGene13171	1322	944	292	207	229	0	-1/-2	944	1322	283	211	241	0	+3/+2	475	5e-102	6	540	8e-110	7
XLOC_000863	SpisGene13169	846	573	547	500	518	0	+3/+1	573	846	533	486	506	0	+1/+3	1160	0.0	5	1096	0.0	4
XLOC_000864	SpisGene13167	1454	239	167	129	139	0	-2/-3	239	1454	165	120	139	0	+2/+1	306	2e-59	5	333	2e-68	5
XLOC_000866	SpisGene13163	675	615	243	186	209	0	-3/-3	615	675	243	186	209	0	-3/-3	472	1e-87	8	472	1e-87	8
XLOC_000867	SpisGene13161	1092	876	841	731	771	0	+1/+3	876	1092	810	673	718	0	+1/+2	1679	0.0	6	1480	0.0	5
XLOC_000868	SpisGene13160	507	972	279	240	258	0	+1/+1	972	507	281	244	260	0	+1/+1	550	7e-150	2	553	3e-150	2
XLOC_000869	SpisGene13159	186	244	188	142	165	0	+2/+1	244	186	188	142	165	0	+1/+2	336	2e-80	3	312	5e-73	3
XLOC_000870	SpisGene13156	407	398	378	324	339	0	+2/+1	398	407	344	309	321	0	+1/+2	724	0.0	3	709	0.0	3
XLOC_000871	SpisGene13153	782	556	484	373	404	0	+1/+1	556	782	468	398	418	0	-2/-2	881	0.0	2	889	0.0	3
XLOC_000872	SpisGene13151	2035	721	641	555	595	0	+2/+3	721	2035	641	555	595	0	+3/+2	1392	0.0	5	1392	0.0	5
XLOC_000873	SpisGene13147	1404	574	570	493	528	0	-3/+3	574	1404	535	477	509	0	+1/-1	1148	0.0	4	1173	0.0	4
XLOC_000874	SpisGene13146	1104	558	549	448	489	0	+2/+1	558	1104	549	448	489	0	+1/+2	1064	0.0	3	981	0.0	3
XLOC_000875	SpisGene13145	1456	1155	948	777	840	0	+1/+1	1155	1456	955	779	844	0	+1/+1	1879	0.0	18	1886	0.0	18
XLOC_000876	SpisGene13143	306	275	245	190	217	0	+3/+2	275	306	245	190	217	0	+2/+3	471	5e-126	2	471	4e-126	2
XLOC_000884	SpisGene13170	2358	969	963	811	872	0	+1/+1	969	2358	963	811	872	0	+1/+1	1968	0.0	3	1921	0.0	3
XLOC_000885	SpisGene13166	673	793	373	324	344	0	+3/+2	793	673	369	318	339	0	+2/+1	793	0.0	2	786	0.0	3
XLOC_000887	SpisGene13165	175	107	72	44	51	0	-3/-2	107	175	70	49	52	0	+3/+1	102	6e-16	2	119	2e-21	2
XLOC_000888	SpisGene13164	331	249	216	143	161	0	+3/+3	249	331	201	143	158	0	+3/+3	352	1e-84	3	314	2e-73	3
XLOC_000890	SpisGene13157	147	126	126	110	113	0	-3/-1	126	147	126	110	113	0	-1/-3	243	1e-64	1	271	4e-73	1
XLOC_000892	SpisGene13150	2301	857	649	507	554	0	+1/+3	857	2301	627	494	536	0	+3/+1	1224	0.0	10	1237	0.0	10
XLOC_000894	SpisGene13144	1493	1622	1160	981	1035	0	+3/+3	1622	1493	1129	970	1024	0	+3/+3	2212	0.0	7	2224	0.0	7
XLOC_000896	SpisGene7814	1099	294	241	217	230	0	+3/+1	294	1099	241	217	230	0	+1/+3	540	5e-145	2	540	1e-145	2
XLOC_000897	SpisGene7813	312	291	265	227	243	0	+3/+1	291	312	265	227	243	0	+1/+3	607	1e-173	1	607	1e-173	1
XLOC_000898	SpisGene7811	846	556	377	318	336	0	+2/+1	556	846	398	328	349	0	+2/+1	765	0.0	3	787	0.0	4
XLOC_000910	SpisGene9822	707	972	514	324	410	0	+1/+1	972	707	539	341	428	0	+3/+3	785	0.0	1	812	0.0	2
XLOC_000914	SpisGene20854	356	358	297	247	266	0	+1/+1	358	356	288	244	262	0	+3/+3	566	4e-143	4	588	6e-150	4
XLOC_000915	SpisGene20853	662	715	403	397	399	0	+1/+1	715	662	403	397	399	0	+1/+1	978	0.0	1	978	0.0	1
XLOC_000916	SpisGene11845	416	455	363	334	349	0	+3/+3	455	416	370	341	356	0	+3/+3	774	0.0	5	793	0.0	5
XLOC_000917	SpisGene11843	297	1333	248	233	244	0	+2/+1	1333	297	247	230	242	0	+1/+2	543	5e-148	2	537	1e-145	2
XLOC_000918	SpisGene11842	1215	1005	879	757	805	0	+2/+2	1005	1215	903	780	825	0	+2/+1	1851	0.0	6	1922	0.0	9
XLOC_000919	SpisGene11839	2016	1123	884	722	781	0	+2/+2	1123	2016	923	745	808	0	+3/+2	1665	0.0	9	1690	0.0	11
XLOC_000920	SpisGene11837	3347	397	402	359	375	0	+3/+1	397	3347	402	359	375	0	+1/+3	835	0.0	3	830	0.0	3
XLOC_000921	SpisGene11836	600	443	388	322	353	0	+1/+1	443	600	380	315	346	0	+1/+1	777	0.0	1	747	0.0	1
XLOC_000924	SpisGene11831	747	1291	539	389	429	0	+1/+2	1291	747	541	371	418	0	+2/+1	943	0.0	15	887	1e-178	13
XLOC_000925	SpisGene11830	755	203	188	166	181	0	+2/+1	203	755	172	153	166	0	+1/+2	409	1e-113	1	382	7e-100	2
XLOC_000927	SpisGene20855	2001	2565	1400	1122	1205	0	+1/+1	2565	2001	1394	1129	1205	0	-2/-1	2489	0.0	6	2544	0.0	7
XLOC_000929	SpisGene11846	1278	656	644	603	612	0	+1/+1	656	1278	630	595	601	0	+1/+2	1481	0.0	4	1488	0.0	5
XLOC_000931	SpisGene11844	426	412	358	315	335	0	+3/+2	412	426	358	315	335	0	+2/+3	807	0.0	3	807	0.0	3
XLOC_000932	SpisGene11838	551	607	217	187	200	0	+3/+2	607	551	227	190	204	0	+2/+3	461	9e-115	3	443	2e-109	3
XLOC_000933	SpisGene11835	347	463	179	169	173	0	+2/+1	463	347	179	169	173	0	+1/+2	403	3e-112	1	403	4e-112	1
XLOC_000934	SpisGene11833	1379	832	520	405	458	0	+2/+1	832	1379	521	361	420	0	+1/+2	868	0.0	5	857	0.0	6
XLOC_000935	SpisGene11832	726	664	326	261	280	0	+3/+1	664	726	324	281	304	0	+1/+3	646	2e-162	4	678	3e-172	4
XLOC_000936	SpisGene4315	2228	662	336	239	269	0	+2/+2	662	2228	336	239	269	0	+2/+2	570	1e-116	9	570	4e-117	9
XLOC_000954	SpisGene11828	2036	551	444	349	372	0	+3/+3	551	2036	476	365	395	0	+3/+3	830	0.0	8	862	0.0	9
XLOC_000956	SpisGene11827	1032	735	583	498	530	0	+2/+1	735	1032	565	487	513	0	+1/+2	1138	0.0	12	1153	0.0	13
XLOC_000958	SpisGene11821	886	1437	705	489	574	0	+2/+1	1437	886	718	500	585	0	+1/+2	1154	0.0	5	1218	0.0	5
XLOC_000967	SpisGene21094	736	520	344	279	302	0	+2/+2	520	736	366	270	310	0	-3/-2	623	6e-138	7	664	5e-139	9
XLOC_000968	SpisGene21095	407	445	214	160	183	0	+1/+3	445	407	238	163	191	0	+3/+1	383	4e-69	7	422	8e-81	7
XLOC_000969	SpisGene21096	816	308	271	255	260	0	+2/+3	308	816	257	247	249	0	+2/+1	571	8e-150	3	549	2e-149	2
XLOC_000970	SpisGene21097	378	635	345	274	303	0	+3/+1	635	378	345	274	303	0	+1/+3	677	3e-176	4	677	6e-176	4
XLOC_000971	SpisGene21098	880	270	206	140	165	0	-2/-1	270	880	237	150	186	0	+3/+3	340	7e-65	6	368	1e-63	8
XLOC_000972	SpisGene21099	1368	1386	755	658	689	0	+3/+2	1386	1368	768	663	694	0	+2/+3	1508	0.0	5	1518	0.0	5
XLOC_000973	SpisGene19908	264	250	231	172	191	0	+1/+3	250	264	231	172	191	0	+3/+1	394	3e-103	2	368	2e-95	2
XLOC_000974	SpisGene12391	468	1005	186	109	136	0	-1/+1	1005	468	186	109	136	0	+1/-1	275	8e-62	3	275	3e-61	3
XLOC_000976	SpisGene10784	856	1184	799	584	624	0	-3/-3	1184	856	824	642	707	0	+1/+1	1296	0.0	6	1379	0.0	5
XLOC_000981	SpisGene18969	1428	1228	789	621	684	0	+2/+3	1228	1428	804	631	696	0	+3/+2	1399	0.0	12	1385	0.0	11
XLOC_000983	SpisGene13259	2476	808	340	203	249	0	-3/+1	808	2476	340	203	249	0	+1/-3	466	1e-113	3	472	4e-116	3
XLOC_001004	SpisGene13929	588	487	199	105	128	0	+2/+1	487	588	216	115	143	0	+1/+2	257	1e-47	4	284	8e-50	5
XLOC_001005	SpisGene13928	423	674	333	228	268	0	+1/+2	674	423	324	238	274	0	+3/+1	577	1e-140	5	585	2e-148	4
XLOC_001006	SpisGene13927	377	352	251	173	206	0	+1/+1	352	377	251	173	206	0	+1/+1	440	1e-94	6	440	1e-94	6
XLOC_001008	SpisGene13926	1092	217	201	194	196	0	+3/+1	217	1092	201	194	196	0	+1/+3	460	7e-129	1	460	1e-129	1
XLOC_001009	SpisGene13925	2263	1014	908	791	832	0	+3/+2	1014	2263	929	768	819	0	+2/+3	1826	0.0	8	1715	0.0	10
XLOC_001014	SpisGene13922	1596	697	663	545	580	0	+3/+2	697	1596	651	538	574	0	+2/+3	1246	0.0	6	1236	0.0	6
XLOC_001015	SpisGene13920	261	373	221	190	200	0	-3/-3	373	261	216	196	203	0	-3/-3	431	1e-114	2	459	9e-123	2
XLOC_001017	SpisGene13918	2616	714	527	504	516	0	+3/+2	714	2616	550	497	517	0	-1/-3	1194	0.0	3	1108	0.0	3
XLOC_001020	SpisGene13912	1530	1292	911	700	779	0	+2/+2	1292	1530	888	687	763	0	+3/+2	1587	0.0	12	1596	0.0	11
XLOC_001021	SpisGene13910	819	724	310	246	266	0	+1/+1	724	819	310	246	266	0	+1/+1	639	1e-174	2	639	1e-174	2
XLOC_001023	SpisGene13933	525	758	359	348	356	0	+2/+3	758	525	359	348	356	0	+3/+2	862	0.0	1	862	0.0	1
XLOC_001026	SpisGene13924	1755	465	462	437	453	0	+3/+1	465	1755	466	441	457	0	+1/+3	1132	0.0	2	1140	0.0	2
XLOC_001027	SpisGene13919	1523	671	535	485	497	0	-1/-1	671	1523	569	481	509	0	+1/+1	1104	0.0	4	1101	0.0	3
XLOC_001028	SpisGene13916	2239	512	486	342	394	0	-2/+2	512	2239	501	353	406	0	+2/-2	838	0.0	5	860	0.0	5
XLOC_001029	SpisGene13911	2067	1048	1022	873	927	0	+2/+1	1048	2067	1013	873	926	0	+1/+2	1987	0.0	9	1971	0.0	9
XLOC_001038	SpisGene17174	245	2854	248	201	220	0	+3/+1	2854	245	248	201	220	0	+1/+3	508	1e-137	2	508	2e-136	2
XLOC_001039	SpisGene23154	2482	2087	1107	914	977	0	+1/+3	2087	2482	1122	923	989	0	+3/+1	2187	0.0	6	2130	0.0	7
XLOC_001040	SpisGene10444	1002	955	797	619	668	0	+2/+3	955	1002	818	702	742	0	+2/+3	1439	0.0	13	1603	0.0	12
XLOC_001041	SpisGene10446	966	368	308	283	294	0	+1/+2	368	966	308	283	294	0	+2/+1	639	0.0	1	639	0.0	1
XLOC_001043	SpisGene10442	508	359	314	302	310	0	+2/+1	359	508	314	302	310	0	+1/+2	733	0.0	1	733	0.0	1
XLOC_001044	SpisGene10445	151	278	128	91	101	0	+1/+3	278	151	128	91	101	0	+3/+1	212	3e-38	4	212	8e-38	4
XLOC_001046	SpisGene10452	1182	608	500	333	390	0	+3/+3	608	1182	508	343	388	0	-2/-2	763	0.0	7	783	1e-177	8
XLOC_001049	SpisGene10453	498	749	294	190	235	0	+1/+3	749	498	294	190	235	0	+3/+1	454	6e-104	5	450	2e-102	5
XLOC_001050	SpisGene562	1611	1222	675	562	606	0	+2/+1	1222	1611	675	562	606	0	+1/+2	1367	0.0	2	1367	0.0	2
XLOC_001058	SpisGene19212	1625	1388	910	629	733	0	+2/+2	1388	1625	898	633	732	0	+2/+2	1428	0.0	13	1477	0.0	13
XLOC_001060	SpisGene11803	509	1123	170	145	156	0	+1/+2	1123	509	171	146	157	0	+3/+2	362	4e-93	2	330	3e-83	2
XLOC_001067	SpisGene9879	559	453	335	259	289	0	+3/+1	453	559	339	262	292	0	+1/+3	653	1e-180	2	657	0.0	2
XLOC_001071	SpisGene9880	374	572	239	169	198	0	+1/+2	572	374	239	169	198	0	+2/+1	440	1e-111	3	440	2e-111	3
XLOC_001072	SpisGene9887	724	905	525	481	501	0	+1/+2	905	724	539	492	514	0	+2/+1	1144	0.0	4	1171	0.0	4
XLOC_001075	SpisGene9898	2920	1162	863	629	724	0	-2/+3	1162	2920	891	645	750	0	+2/-1	1503	0.0	5	1570	0.0	6
XLOC_001077	SpisGene9902	740	1197	676	650	663	0	+2/+1	1197	740	676	650	663	0	+1/+2	1504	0.0	1	1497	0.0	1
XLOC_001083	SpisGene9878	392	994	353	283	311	0	+3/+1	994	392	349	286	312	0	+1/+3	654	5e-175	3	671	7e-180	3
XLOC_001087	SpisGene9886	1765	615	555	496	521	0	+2/+3	615	1765	553	495	520	0	+3/+2	1196	0.0	3	1193	0.0	3
XLOC_001088	SpisGene9888	634	647	264	196	214	0	+1/+1	647	634	264	196	214	0	+1/+1	429	2e-113	2	456	2e-121	2
XLOC_001089	SpisGene9894	806	565	476	428	445	0	+3/+2	565	806	463	419	435	0	+2/+3	1026	0.0	3	1002	0.0	2
XLOC_001090	SpisGene9895	2005	1401	1299	1022	1146	0	+2/+1	1401	2005	1246	1008	1115	0	+1/+2	2430	0.0	8	2293	0.0	4
XLOC_001093	SpisGene9901	876	262	262	226	247	0	+1/+1	262	876	246	211	231	0	+1/+1	529	1e-149	1	536	7e-146	2
XLOC_001110	SpisGene12173	741	859	536	464	486	0	+1/+3	859	741	514	442	464	0	+3/+1	1081	0.0	5	1091	0.0	6
XLOC_001111	SpisGene12171	1192	566	201	166	176	0	+3/+1	566	1192	198	152	167	0	-1/-3	411	7e-106	2	353	3e-89	2
XLOC_001115	SpisGene12172	1670	820	808	672	710	0	+2/+3	820	1670	785	657	690	0	+2/+1	1483	0.0	5	1469	0.0	7
XLOC_001116	SpisGene12166	1387	1283	544	421	473	0	+1/+3	1283	1387	544	421	473	0	+3/+1	1008	0.0	3	1008	0.0	3
XLOC_001132	SpisGene21686	2401	971	411	316	352	0	+3/+1	971	2401	411	316	352	0	+1/+3	748	0.0	3	745	0.0	3
XLOC_001138	SpisGene13977	1234	1337	872	736	779	0	+3/+3	1337	1234	860	732	774	0	+2/+2	1774	0.0	6	1763	0.0	6
XLOC_001140	SpisGene12162	1674	561	564	437	482	0	+1/+1	561	1674	564	437	482	0	+1/+1	1011	0.0	3	1015	0.0	3
XLOC_001143	SpisGene13982	439	833	269	206	232	0	+1/+2	833	439	281	218	244	0	+2/+2	496	5e-112	5	528	1e-115	6
XLOC_001144	SpisGene13981	857	975	489	364	422	0	-2/+1	975	857	489	364	422	0	+1/-2	879	0.0	5	879	0.0	5
XLOC_001145	SpisGene13983	669	1172	629	493	529	0	-2/-1	1172	669	626	486	516	0	-1/-2	1074	0.0	8	1082	0.0	8
XLOC_001149	SpisGene13984	426	892	315	282	290	0	+1/+1	892	426	306	292	302	0	+1/+1	671	7e-178	3	697	0.0	3
XLOC_001172	SpisGene8339	700	1187	482	366	404	0	+2/+1	1187	700	482	366	404	0	+1/+2	877	0.0	1	877	0.0	1
XLOC_001178	SpisGene5922	1233	1980	958	817	857	0	-1/-1	1980	1233	1026	811	880	0	+2/+1	1927	0.0	12	1896	0.0	9
XLOC_001179	SpisGene5917	1532	1208	895	736	799	0	+1/+1	1208	1532	894	743	800	0	+1/+1	1796	0.0	13	1766	0.0	13
XLOC_001180	SpisGene5914	676	460	434	366	390	0	+3/+2	460	676	434	366	390	0	+2/+3	830	0.0	6	830	0.0	6
XLOC_001181	SpisGene5913	269	197	193	187	191	0	+1/+3	197	269	193	187	191	0	+3/+1	455	2e-121	2	455	1e-121	2
XLOC_001182	SpisGene5912	1102	578	536	488	514	0	+3/+3	578	1102	553	512	535	0	+1/+1	1158	0.0	4	1191	0.0	4
XLOC_001183	SpisGene5910	565	448	342	253	281	0	+3/+3	448	565	346	255	285	0	+3/+3	599	3e-143	6	610	1e-146	6
XLOC_001184	SpisGene5909	997	354	294	257	266	0	+1/+1	354	997	294	257	266	0	+1/+1	608	1e-160	3	608	4e-161	3
XLOC_001186	SpisGene5906	410	368	313	250	275	0	+1/+1	368	410	330	263	290	0	+1/+1	627	6e-151	6	658	2e-160	6
XLOC_001187	SpisGene5905	1890	570	523	425	468	0	+3/+3	570	1890	520	416	460	0	+3/+3	1017	0.0	5	997	0.0	5
XLOC_001188	SpisGene5904	1367	491	485	437	458	0	+2/+2	491	1367	485	437	458	0	+2/+2	1074	0.0	4	1033	0.0	4
XLOC_001190	SpisGene5902	1218	938	707	634	659	0	+1/+3	938	1218	707	634	659	0	+3/+1	1429	0.0	2	1437	0.0	2
XLOC_001192	SpisGene5900	1174	533	485	447	459	0	+1/+1	533	1174	485	447	459	0	+1/+1	1063	0.0	1	1063	0.0	1
XLOC_001194	SpisGene5888	319	406	312	290	296	0	+1/+1	406	319	312	290	296	0	+1/+1	670	0.0	3	670	0.0	3
XLOC_001195	SpisGene5884	614	795	386	297	332	0	+2/+1	795	614	405	292	324	0	+3/+1	754	0.0	4	723	0.0	4
XLOC_001200	SpisGene5924	954	705	429	323	369	0	+3/+2	705	954	442	327	375	0	+2/+3	807	0.0	9	815	0.0	9
XLOC_001201	SpisGene5923	836	631	463	354	391	0	+1/+1	631	836	477	361	390	0	+1/+2	871	8e-177	13	852	8e-177	12
XLOC_001202	SpisGene5918	2223	2891	2088	1865	1954	0	+2/+1	2891	2223	2099	1870	1960	0	+1/+2	4282	0.0	3	4296	0.0	3
XLOC_001203	SpisGene5916	1947	1235	1184	1042	1105	0	+2/+3	1235	1947	1197	1057	1123	0	+1/+3	2491	0.0	6	2516	0.0	4
XLOC_001204	SpisGene5915	1175	538	212	157	176	0	+1/+1	538	1175	212	157	176	0	+1/+1	399	1e-87	5	399	5e-88	5
XLOC_001205	SpisGene5911	2157	1548	1430	1346	1383	0	+3/+3	1548	2157	1430	1346	1383	0	+3/+3	3085	0.0	7	3085	0.0	7
XLOC_001207	SpisGene5907	430	466	350	269	297	0	+2/+2	466	430	330	270	291	0	+1/+2	656	9e-161	5	619	9e-150	5
XLOC_001208	SpisGene5903	968	443	424	387	411	0	+3/+1	443	968	424	387	411	0	+1/+3	946	0.0	2	893	0.0	2
XLOC_001211	SpisGene5889	285	546	281	274	276	0	+1/+2	546	285	281	274	276	0	+2/+1	641	0.0	1	647	0.0	1
XLOC_001212	SpisGene5887	811	590	544	419	469	0	+3/+2	590	811	487	385	424	0	+2/+3	1056	0.0	9	976	0.0	8
XLOC_001213	SpisGene5886	700	402	376	341	360	0	+2/+1	402	700	376	341	360	0	+1/+2	879	0.0	2	879	0.0	2
XLOC_001214	SpisGene5885	1027	544	437	374	401	0	+2/+1	544	1027	438	378	402	0	+2/+3	914	0.0	4	913	0.0	4
XLOC_001250	SpisGene8306	497	2710	456	388	423	0	+3/+1	2710	497	475	405	441	0	+1/+3	938	0.0	2	976	0.0	1
